,0,1
0,0.821897810218978,0.01337653197983279
1,0.8350364963503649,0.006897950118265363
2,0.8458811261730969,0.005764452538513133
3,0.8548488008342023,0.009497641323658573
4,0.8550573514077163,0.008994310178455835
5,0.8565172054223149,0.010419183313282038
6,0.859436913451512,0.009812963800641198
7,0.8600625651720541,0.01090462270064769
8,0.8644421272158498,0.0106340344391925
9,0.8625651720542231,0.010580730672755676
10,0.8654848800834202,0.011035459065962875
11,0.8661105318039626,0.01211748825554452
12,0.8686131386861312,0.009804095327251888
13,0.8715328467153285,0.010580730672755678
14,0.870490093847758,0.012467766571541316
15,0.87007299270073,0.009317333849296647
16,0.8727841501564131,0.012016567500219354
17,0.8717413972888425,0.013206373471522504
18,0.8734098018769553,0.011918441762026747
19,0.8721584984358707,0.011808456864977774
20,0.8736183524504693,0.012450312038873253
21,0.8715328467153285,0.013212958549703597
22,0.8721584984358707,0.014184505587597075
23,0.8736183524504693,0.0122566717454975
24,0.8721584984358707,0.01141516761910659
25,0.8723670490093849,0.01238376044988825
26,0.8715328467153285,0.011767871515883965
27,0.8732012513034411,0.011697437883111735
28,0.8706986444212722,0.010427528675703889
29,0.8721584984358707,0.01037735583284652
30,0.8744525547445257,0.010908610494783762
31,0.8742440041710114,0.013249117976449324
32,0.8740354535974972,0.012203327498083677
33,0.8744525547445254,0.009056955474706365
34,0.8717413972888425,0.009892422294583078
35,0.8727841501564131,0.010634034439192495
36,0.873409801876955,0.01112573820091692
37,0.8736183524504693,0.011543985404044289
38,0.8736183524504693,0.011859910079760541
39,0.8725755995828989,0.011141364245416573
40,0.8754953076120959,0.011900181537173845
41,0.8732012513034411,0.009293964527698529
42,0.8738269030239832,0.01044836291960408
43,0.8740354535974975,0.010182736697170985
44,0.8738269030239835,0.01270276732666619
45,0.8727841501564131,0.011327195506986678
46,0.8717413972888425,0.012495643110694702
47,0.8732012513034413,0.011066944034554006
48,0.8725755995828989,0.01225667174549752
49,0.8742440041710114,0.013509184350950294
50,0.8732012513034411,0.013525272464726573
51,0.8738269030239832,0.01305733125547324
52,0.8748696558915536,0.013337457314135142
53,0.873618352450469,0.013278629722403857
54,0.8738269030239832,0.012736960571096969
55,0.8732012513034411,0.013428454666949126
56,0.8740354535974975,0.013392779443589024
57,0.8729927007299271,0.0130806271370734
58,0.8725755995828989,0.013949523677322764
59,0.8729927007299271,0.012059922665110308
60,0.8738269030239832,0.013611819705593942
61,0.8732012513034411,0.013298267834769449
62,0.8746611053180396,0.013980667997576126
63,0.8744525547445254,0.012933498839385753
64,0.8746611053180395,0.01296372910775397
65,0.8744525547445257,0.01139610101548636
66,0.8752867570385818,0.012866066164911115
67,0.8740354535974975,0.011933029823499466
68,0.8742440041710114,0.012678777187545929
