,0,1
0,0.753284672,0.010687072
1,0.728675704,0.00267075
2,0.781021898,0.007041478
3,0.756830031,0.011141364
4,0.789781022,0.005048475
5,0.770177268,0.007736074
6,0.795828989,0.005611522
7,0.77831074,0.008887289
8,0.797914494,0.007786509
9,0.784775808,0.008960397
10,0.79624609,0.005883936
11,0.786652763,0.007302249
12,0.797914494,0.002322321
13,0.786027112,0.00729629
14,0.797080292,0.006311886
15,0.790615224,0.007869849
16,0.799165798,0.007182138
17,0.78915537,0.008006821
18,0.798748697,0.007831067
19,0.792492179,0.008315913
20,0.800417101,0.002993264
21,0.794577685,0.002637979
22,0.798331595,0.002686986
23,0.791657977,0.004443645
24,0.800625652,0.003695526
25,0.795828989,0.005950091
26,0.802294056,0.005541326
27,0.793117831,0.00863913
28,0.803336809,0.005771993
29,0.797914494,0.006706125
30,0.801251303,0.007819951
31,0.795828989,0.006608125
32,0.800208551,0.006614703
33,0.795203337,0.005462274
34,0.798331595,0.005993788
35,0.793743483,0.009028096
36,0.798331595,0.009152496
37,0.794786236,0.008808639
38,0.797288843,0.009456337
39,0.791866528,0.007121323
40,0.794160584,0.008039347
41,0.793117831,0.004097369
42,0.795203337,0.005176089
43,0.790615224,0.003695526
44,0.795411887,0.004908698
45,0.791657977,0.002750971
46,0.79624609,0.004961575
47,0.79270073,0.004635268
48,0.797080292,0.002519926
49,0.794160584,0.00204337
50,0.798331595,0.002686986
51,0.793952033,0.003879265
52,0.797914494,0.004033176
53,0.793534932,0.005234578
54,0.796663191,0.003022185
55,0.792075078,0.005300632
56,0.797288843,0.004550036
57,0.791657977,0.003323749
58,0.799582899,0.003923856
59,0.793743483,0.006270405
60,0.798331595,0.004253614
61,0.793534932,0.005673189
62,0.795828989,0.007414552
63,0.792283629,0.00705382
64,0.795411887,0.006304991
65,0.790615224,0.007084583
66,0.79270073,0.009171484
67,0.788321168,0.008823439
68,0.794160584,0.007875373
